title,actor,actress,genre,budget,revenue,imdb_score,success
Desafío total,Arnold Schwarzenegger,Rachel Ticotin,Acción,65000000,261317921,7.3,1
団鬼六　修道女縄地獄,高倉美貴,Maya Ito,Drama,0,0,5.4,0
Megalodón 2: La fosa,Jason Statham,Wu Jing,Acción,129000000,384056482,6.5,1
Shang-Chi y la leyenda de los Diez Anillos,Simu Liu,梁朝偉,Acción,150000000,432243292,7.5,1
After: Aquí empieza todo,Josephine Langford,Hero Fiennes Tiffin,Romance,14000000,69500000,7.1,1
Seven,Morgan Freeman,Brad Pitt,Crimen,33000000,327311859,8.4,1
Superdetective en Hollywood: Axel F.,Eddie Murphy,Joseph Gordon-Levitt,Acción,150000000,0,6.8,0
Parásitos,송강호,이선균,Comedia,11363000,257591776,8.505,1
Terrifier: El inicio,Katie Maguire,Catherine A. Callahan,Terror,0,0,5.702,0
Forrest Gump,Tom Hanks,Robin Wright,Comedia,55000000,677387716,8.471,1
El señor de los anillos: Las dos torres,Elijah Wood,Ian McKellen,Aventura,79000000,926287400,8.398,1
Mentiras y gordas,Mario Casas,Ana de Armas,Comedia,0,5723917,4.5,1
Terminator Génesis,Emilia Clarke,Jai Courtney,Ciencia ficción,155000000,440603537,5.936,1
Straight,Alejandro Speitzer,Franco Masini,Romance,0,0,0.0,0
Buy Now! The Shopping Conspiracy,Alison Quin,David Broughton,Documental,0,0,6.577,0
ช.พ.๑ สมรภูมิคืนชีพ,ชานน สันตินธรกุล,อวัช รัตนปิณฑะ,Terror,0,0,3.2,0
Predator: La presa,Amber Midthunder,Dakota Beavers,Suspense,65000000,0,7.714,0
Damsel,Millie Bobby Brown,Ray Winstone,Fantasía,60000000,5000,7.061,0
Gunner,Luke Hemsworth,Morgan Freeman,Acción,20000000,0,5.3,0
El niño y el pulpo,Solomon Horta,Solaya Sang,Comedia,0,0,7.2,0
Alienoid,류준열,Kim Woo-bin,Ciencia ficción,24500000,12109608,6.8,0
Pinceladas de amor,永瀬廉,出口夏希,Romance,0,0,8.5,0
Frozen 2,Kristen Bell,Idina Menzel,Familia,150000000,1453683476,7.259,1
Bandida: La número uno,Maria Bomani,Jean Amorim,Acción,0,0,5.994,0
Los tipos malos,Sam Rockwell,Marc Maron,Familia,80000000,250162278,7.551,1
Como agua para chocolate,Francesca Hayward,Laura Morera,Música,0,0,5.2,0
La trampa,Josh Hartnett,Ariel Donoghue,Suspense,30000000,82406909,6.447,1
Expediente Warren: The Conjuring,Patrick Wilson,Vera Farmiga,Terror,13000000,320415166,7.54,1
Aquaman y el reino perdido,Jason Momoa,Patrick Wilson,Acción,205000000,439381226,6.671,1
Minions: El origen de Gru,Steve Carell,Pierre Coffin,Animación,85000000,940203765,7.3,1
Piratas del Caribe: En mareas misteriosas,Johnny Depp,Penélope Cruz,Aventura,379000000,1045700000,6.555,1
El exorcista,Ellen Burstyn,Linda Blair,Terror,12000000,441306145,7.7,1
El Apocalipsis de san Juan,Ricardo Castro,Miguel Angel Marchessi,Documental,0,0,10.0,0
Kraven the Hunter,Aaron Taylor-Johnson,Russell Crowe,Acción,0,0,0.0,0
밀애 : 친구엄마 2,도모세,유나,Desconocido,0,0,0.0,0
Rebel Moon (Parte dos): La guerrera que deja marcas,Sofia Boutella,Michiel Huisman,Ciencia ficción,83000000,0,6.131,0
Megamind contra el sindicato del mal,Keith Ferguson,Laura Post,Animación,0,0,4.8,0
La momia,Brendan Fraser,Rachel Weisz,Aventura,80000000,415885488,6.9,1
La guerra de las galaxias,Mark Hamill,Harrison Ford,Aventura,11000000,775398007,8.203,1
El hombre que mira,Katarina Vasilissa,Francesco Casale,Drama,2700000,0,5.478,0
El pecado de Lola,Donatella Damiani,Scott Coffey,Drama,0,0,7.2,0
Spider-Man: Homecoming,Tom Holland,Michael Keaton,Acción,175000000,880166924,7.3,1
Blade Runner,Harrison Ford,Rutger Hauer,Ciencia ficción,28000000,41722424,7.9,1
La trampa del ratón,Simon Phillips,Sophie McIntosh,Terror,800000,5737,4.3,0
El viaje de Chihiro,柊瑠美,Miyu Irino,Animación,19000000,274925095,8.538,1
Cualquiera menos tú,Sydney Sweeney,Glen Powell,Romance,25000000,214891370,6.9,1
Pulp Fiction,John Travolta,Samuel L. Jackson,Suspense,8500000,213928762,8.5,1
엄마친구,Heo Ye-chang,Hee-jeong,Drama,0,0,6.438,0
Skinford 2: The Curse,Desconocido,Desconocido,Suspense,0,0,2.0,0
Anaconda,夏若妍,尹子維,Aventura,0,0,7.085,0
Una película de Minecraft,Jack Black,Jason Momoa,Aventura,150000000,0,0.0,0
El peor vecino del mundo,Tom Hanks,Mariana Treviño,Comedia,50000000,108961677,7.763,1
El misterio de Salem's Lot,Lewis Pullman,Makenzie Leigh,Terror,0,851156,6.2,1
Apocalypto,Rudy Youngblood,Raoul Max Trujillo,Acción,40000000,120654337,7.579,1
Doctor Strange en el multiverso de la locura,Benedict Cumberbatch,Xochitl Gomez,Fantasía,200000000,955775804,7.3,1
Resacón en Las Vegas,Bradley Cooper,Ed Helms,Comedia,35000000,469310836,7.323,1
Niños grandes,Adam Sandler,Kevin James,Comedia,80000000,271430189,6.4,1
Juego de espías: La ciudad eterna,Dave Bautista,Chloe Coleman,Acción,0,0,6.7,0
Five Nights at Freddy's,Josh Hutcherson,Piper Rubio,Terror,20000000,294803785,7.5,1
Malèna,Monica Bellucci,Giuseppe Sulfaro,Drama,0,14493284,7.4,1
Cincuenta sombras liberadas,Dakota Johnson,Jamie Dornan,Drama,55000000,371985018,6.701,1
El sindicato,Mark Wahlberg,Halle Berry,Acción,0,0,6.3,0
Amor platónico,Marina Varem,David Parra,Comedia,0,0,7.667,0
Temurun,Yasamin Jasem,Bryan Domani,Terror,0,0,6.3,0
Emmanuelle,Noémie Merlant,Will Sharpe,Drama,0,0,5.3,0
Hasta el último hombre,Andrew Garfield,Sam Worthington,Drama,40000000,175302354,8.196,1
Jack en la caja maldita 3,Nicholas Anscombe,Isabella Colby Browne,Terror,0,771460,6.918,1
Pedro Páramo,Manuel Garcia-Rulfo,Tenoch Huerta Mejía,Drama,0,0,6.622,0
Colombiana,Zoe Saldaña,Cliff Curtis,Acción,40000000,71508440,6.624,1
Thor: Love and Thunder,Chris Hemsworth,Natalie Portman,Fantasía,250000000,760900000,6.4,1
Atlas,Jennifer Lopez,Simu Liu,Ciencia ficción,100000000,0,6.81,0
Sema ceļojumi,Kevin Janssens,Laura Siliņa,Comedia,0,0,4.8,0
Los vigilantes,Dakota Fanning,Georgina Campbell,Terror,30000000,51147812,6.496,1
Cambio de princesa,Vanessa Hudgens,Sam Palladio,Romance,0,0,7.008,0
Ghosting,Chris Evans,Ana de Armas,Acción,40000000,0,7.0,0
Troya,Brad Pitt,Orlando Bloom,Aventura,175000000,497400000,7.162,1
Little Bites,Krsy Fox,Jon Sklaroff,Terror,0,0,6.4,0
Antes de ti,Emilia Clarke,Sam Claflin,Drama,20000000,207945075,7.931,1
El exorcismo de Georgetown,Russell Crowe,Ryan Simpkins,Terror,22000000,6354317,5.1,0
Emma y el jaguar negro,Lumi Pollack,Emily Bett Rickards,Aventura,0,0,6.5,0
Los Increíbles,Craig T. Nelson,Holly Hunter,Acción,92000000,631442092,7.71,1
El concurso de piano,Kevin Janssens,Ruth Becquart,Drama,2290000,0,7.0,0
Dos rubias de pelo en pecho,Shawn Wayans,Marlon Wayans,Comedia,37000000,113100000,6.952,1
Transformers: La Era de la Extinción,Mark Wahlberg,Peter Cullen,Ciencia ficción,210000000,1104054072,5.9,1
Expediente Warren: el caso Enfield,Patrick Wilson,Vera Farmiga,Terror,40000000,322811702,7.3,1
Piratas del Caribe: En el fin del mundo,Johnny Depp,Orlando Bloom,Aventura,300000000,961000000,7.3,1
WALL·E: Batallón de limpieza,Ben Burtt,Elissa Knight,Animación,180000000,521311860,8.094,1
El diario de Noa,Ryan Gosling,Rachel McAdams,Romance,29000000,115600000,7.9,1
CODA: Los sonidos del silencio,Emilia Jones,Marlee Matlin,Drama,10000000,1905058,7.934,0
The Killer,Nathalie Emmanuel,Omar Sy,Acción,30000000,0,6.524,0
Linda,Eugenia Suárez,Rafael Spregelburd,Drama,0,0,8.7,0
దేవర: Part 1,N.T. Rama Rao Jr.,Saif Ali Khan,Acción,24000000,54000000,6.333,1
La red social,Jesse Eisenberg,Andrew Garfield,Drama,40000000,224920315,7.37,1
Mulán,Ming-Na Wen,Eddie Murphy,Animación,90000000,304320254,7.909,1
Red,Rosalie Chiang,Sandra Oh,Animación,175000000,21328962,7.368,0
Aguas profundas,Ben Affleck,Ana de Armas,Drama,49000000,0,5.8,0
Las veinteañeras,Gloria Guida,Lilli Carati,Comedia,0,0,5.833,0
Corazones de acero,Brad Pitt,Shia LaBeouf,Bélica,68000000,211817906,7.5,1
Up,Ed Asner,Christopher Plummer,Animación,175000000,735099082,7.959,1
Gru. Mi villano favorito,Steve Carell,Jason Segel,Animación,69000000,543284256,7.2,1
Matrix,Keanu Reeves,Laurence Fishburne,Acción,63000000,463517383,8.217,1
La bella y la bestia,Emma Watson,Dan Stevens,Familia,160000000,1266115964,7.0,1
Intercambiadas,Silvia Navarro,Michelle Rodríguez,Comedia,0,0,8.125,0
Iron Man,Robert Downey Jr.,Terrence Howard,Acción,140000000,585174222,7.647,1
Fabricante de lágrimas,Caterina Ferioli,Simone Baldasseroni,Romance,7000000,0,6.527,0
Tarzán,Tony Goldwyn,Minnie Driver,Familia,130000000,448200000,7.401,1
Siempre Estaré Contigo,Edie Falco,Jeannie Berlin,Comedia,0,0,4.9,0
Last Straw,Jessica Belkin,Jeremy Sisto,Drama,0,0,6.5,0
Gran Turismo,Archie Madekwe,David Harbour,Aventura,60000000,121700000,7.81,1
Hotel Transilvania: Transformanía,Brian Hull,Selena Gómez,Animación,75000000,18500000,7.077,0
Django desencadenado,Jamie Foxx,Christoph Waltz,Drama,100000000,425368238,8.2,1
Una chica del siglo XX,김유정,변우석,Romance,119,0,8.156,0
La lista de Schindler,Liam Neeson,Ben Kingsley,Drama,22000000,321365567,8.565,1
Your Name,Ryunosuke Kamiki,上白石萌音,Animación,0,358000000,8.485,1
Expediente Warren: obligado por el demonio,Patrick Wilson,Vera Farmiga,Terror,39000000,206431050,7.428,1
가슴 큰 울 엄마,유정,Han Yi-seul,Drama,0,0,5.9,0
Chicas malas,Lindsay Lohan,Rachel McAdams,Drama,17000000,130161094,7.212,1
The Amazing Spider-Man,Andrew Garfield,Emma Stone,Acción,215000000,757930663,6.708,1
Cuckoo,Hunter Schafer,Jan Bluthardt,Terror,7000000,6470705,5.7,0
Casino Royale,Daniel Craig,Eva Green,Aventura,150000000,599045960,7.559,1
Plan en familia,Mark Wahlberg,Michelle Monaghan,Acción,0,0,7.264,0
La chica en el sótano,Judd Nelson,Stefanie Scott,Suspense,0,0,7.677,0
Los niños perdidos,Desconocido,Desconocido,Documental,0,0,8.2,0
Blade II,Wesley Snipes,Kris Kristofferson,Fantasía,54000000,155010032,6.5,1
Noche de bodas,Samara Weaving,Adam Brody,Terror,6000000,57600000,7.053,1
Misión hostil,Liam Hemsworth,Russell Crowe,Acción,18000000,7021101,7.3,0
La guerra del mañana,Chris Pratt,Yvonne Strahovski,Acción,200000000,14400000,7.5,0
Guerra Mundial Z,Brad Pitt,Mireille Enos,Acción,200000000,531865000,6.817,1
La dinastía Ga'a,Femi Branch,Mike Afolarin,Acción,0,0,5.9,0
Sicario,Emily Blunt,Benicio del Toro,Acción,30000000,84997446,7.403,1
Carved,Peyton Elizabeth Lee,Corey Fogelmanis,Terror,0,0,4.9,0
Los Inmortales. En busca de la venganza,Alistair Abell,Debi Mae West,Acción,0,0,7.2,0
Un/Happy for You,Joshua Garcia,Julia Barretto,Romance,0,0,4.5,0
Black Panther: Wakanda Forever,Letitia Wright,Tenoch Huerta Mejía,Acción,250000000,859102154,7.1,1
Seven Cemeteries,Danny Trejo,Efren Ramirez,Terror,0,0,5.2,0
Scary Movie 2,Anna Faris,Regina Hall,Comedia,45000000,141220678,5.8,1
Tuhog,Arron Villaflor,Apple Dy,Drama,0,0,7.0,0
Ted 2,Mark Wahlberg,Seth MacFarlane,Comedia,68000000,215863606,6.307,1
Wicked: Parte dos,Cynthia Erivo,Ariana Grande,Drama,165000000,0,0.0,0
Intocable,François Cluzet,Omar Sy,Drama,13000000,426590315,8.277,1
Dunkerque,Fionn Whitehead,Tom Hardy,Bélica,150000000,527000000,7.455,1
Ice Age: La edad de hielo,Ray Romano,John Leguizamo,Animación,59000000,383257136,7.4,1
V3nganza,Liam Neeson,Forest Whitaker,Suspense,48000000,325800000,6.259,1
Madame Web,Dakota Johnson,Sydney Sweeney,Acción,80000000,100298817,5.446,1
The Equalizer 2,Denzel Washington,Pedro Pascal,Acción,62000000,190400157,6.8,1
Leo,Adam Sandler,Bill Burr,Animación,0,0,7.5,0
Wrong Turn. Sendero al infierno,Charlotte Vega,Adain Bradley,Terror,0,3777969,5.983,1
Terminator,Arnold Schwarzenegger,Michael Biehn,Acción,6400000,78371200,7.7,1
Sonic: La película,Ben Schwartz,James Marsden,Acción,90000000,319715683,7.3,1
Something in the Water,Hiftu Quasem,Lauren Lyle,Suspense,0,0,6.0,0
Blade,Wesley Snipes,Stephen Dorff,Terror,45000000,131183530,6.803,1
Kelas Bintang - Salome,Ariele Bellus,Bima Prawira,Drama,0,0,10.0,0
El sindicato,Mark Wahlberg,Halle Berry,Acción,0,0,6.3,0
Tiana y el sapo,Anika Noni Rose,Bruno Campos,Animación,105000000,270997378,7.213,1
Lorax. En busca de la trúfula perdida,Danny DeVito,Ed Helms,Animación,70000000,349305397,6.5,1
Shutter Island,Leonardo DiCaprio,Mark Ruffalo,Drama,80000000,294804195,8.203,1
超大型新人NO.1STYLE 白上咲花 AVデビューSONE-218,白上咲花,澤野ヒロム,Desconocido,0,0,10.0,0
La Liga de la Justicia de Zack Snyder,Ben Affleck,Henry Cavill,Acción,70000000,0,8.1,0
Mr. Crocket,Elvis Nolasco,Jerrika Hinton,Terror,0,0,5.2,0
La Patrulla Canina: La superpelícula,Mckenna Grace,Christian Convery,Animación,30000000,202231360,7.035,1
Monkey Man,Dev Patel,Sikandar Kher,Acción,10000000,34578510,6.945,1
Black Panther,Chadwick Boseman,Michael B. Jordan,Acción,200000000,1349926083,7.4,1
El padrino. Parte II,Al Pacino,Robert Duvall,Drama,13000000,102600000,8.574,1
Santet Segoro Pitu,Ari Irham,Sandrinna Michelle,Terror,0,0,7.5,0
Star Trek: Más allá,Chris Pine,Zachary Quinto,Acción,185000000,343471816,6.786,1
Desafiando la gravedad: Se abre el telón para Wicked,Cynthia Erivo,Ariana Grande,Documental,0,0,10.0,0
La cueva azul,Kerem Bürsin,Devrim Özkan,Drama,0,0,6.9,0
Las aventuras de A.R.I.: Mi amigo robot,Greg Lutz,J.R. Brown,Familia,0,0,6.9,0
Scream (Vigila quién llama),David Arquette,Neve Campbell,Crimen,14000000,173046663,7.424,1
Uno de los nuestros,Robert De Niro,Ray Liotta,Drama,25000000,46800000,8.458,1
La cueva azul,Kerem Bürsin,Devrim Özkan,Drama,0,0,6.9,0
Las aventuras de A.R.I.: Mi amigo robot,Greg Lutz,J.R. Brown,Familia,0,0,6.9,0
Scream (Vigila quién llama),David Arquette,Neve Campbell,Crimen,14000000,173046663,7.424,1
Uno de los nuestros,Robert De Niro,Ray Liotta,Drama,25000000,46800000,8.458,1
Charlie y la fábrica de chocolate,Johnny Depp,Freddie Highmore,Aventura,150000000,475000000,7.0,1
Los asesinos de la luna,Leonardo DiCaprio,Robert De Niro,Crimen,200000000,156922344,7.452,0
La primera profecía,Nell Tiger Free,Ralph Ineson,Terror,30000000,53845880,6.9,1
Shrek tercero,Mike Myers,Eddie Murphy,Fantasía,160000000,813367380,6.3,1
It: Capítulo 2,James McAvoy,Jessica Chastain,Terror,79000000,473123154,6.8,1
Zombie camp,Tye Sheridan,Sarah Dumont,Comedia,15000000,14900000,6.535,0
Blitz,Elliott Heffernan,Saoirse Ronan,Bélica,0,0,5.216,0
La Forja,Aspen Kennedy Wilson,Priscilla C. Shirer,Drama,5000000,35329740,8.212,1
A través de mi ventana,Clara Galle,Julio Peña,Romance,0,0,7.379,0
El último superviviente,Daniel Stisen,Olga Kent,Acción,0,0,6.201,0
Napoleón,Joaquin Phoenix,Vanessa Kirby,Historia,165000000,220597098,6.4,1
映画クレヨンしんちゃん オラたちの恐竜日記,小林由美子,ならはしみき,Animación,0,0,8.7,0
La bella y la bestia,Paige O'Hara,Robby Benson,Romance,25000000,424967620,7.7,1
Cenicienta,Lily James,Cate Blanchett,Romance,95000000,543514353,6.8,1
Spider-Man 3,Tobey Maguire,Kirsten Dunst,Acción,258000000,894983373,6.4,1
Flash,Ezra Miller,Sasha Calle,Aventura,220000000,271333313,6.697,1
La Patrulla Canina: La superpelícula,Mckenna Grace,Christian Convery,Animación,30000000,202231360,7.035,1
El último late night,David Dastmalchian,Laura Gordon,Terror,2000000,11902746,7.228,1
La sirenita,Jodi Benson,Samuel E. Wright,Animación,40000000,211343479,7.4,1
Iron Man 2,Robert Downey Jr.,Gwyneth Paltrow,Aventura,200000000,623933331,6.843,1
La milla verde,Tom Hanks,David Morse,Fantasía,60000000,286801374,8.508,1
Katt Williams: Woke Foke,Katt Williams,Desconocido,Comedia,0,0,6.0,0
V/H/S/Beyond,Brian Baker,Trevor Dow,Terror,0,0,6.9,0
John Wick: Pacto de sangre,Keanu Reeves,Common,Acción,40000000,171539887,7.3,1
Detective Conan: The Million-dollar Pentagram,Minami Takayama,山崎和佳奈,Animación,0,107860423,6.7,1
아이돌 승하의 19금 AV를 찍자,채승하,유정,Drama,0,0,6.6,0
Whiplash,Miles Teller,J.K. Simmons,Drama,3300000,50307484,8.4,1
El Escuadrón Suicida,Margot Robbie,Idris Elba,Acción,185000000,168717425,7.505,0
Scream VI,Melissa Barrera,Jenna Ortega,Terror,35000000,168961389,7.0,1
Luca,Jacob Tremblay,Jack Dylan Grazer,Animación,200000000,51074773,7.818,0
Superman,Christopher Reeve,Margot Kidder,Ciencia ficción,55000000,300500000,7.133,1
동창회의 목적,Jo In-woo,Kim Yoo-yeon,Romance,0,0,5.2,0
Los Increíbles 2,Craig T. Nelson,Holly Hunter,Acción,200000000,1242805359,7.463,1
Alas blancas,Ariella Glaser,Orlando Schwerdt,Drama,20000000,7450047,8.0,0
Monstruos University,Billy Crystal,John Goodman,Animación,200000000,743600000,7.04,1
La saga Crepúsculo:  Amanecer - Parte 2,Robert Pattinson,Kristen Stewart,Aventura,120000000,829747654,6.5,1
La creación de los dioses: El reino de las tormentas,Kris Phillips,李雪健,Acción,85000000,369081777,7.1,1
After: Aquí acaba todo,Hero Fiennes Tiffin,Josephine Langford,Romance,14000000,10600000,6.924,0
Caras vemos,Mariana Treviño,Bruno Bichir,Comedia,0,0,6.8,0
Colateral,Jean-Claude Van Damme,Emerson Min,Acción,5000000,0,6.6,0
Trolls 3: Todos juntos,Anna Kendrick,Justin Timberlake,Animación,95000000,207318137,7.311,1
No Voltees,Paulette Hernández,Alan Alarcón,Terror,0,0,8.4,0
Elevation,Anthony Mackie,Morena Baccarin,Acción,0,0,6.9,0
El aparcacoches,Eugenio Derbez,Samara Weaving,Comedia,0,0,7.507,0
La otra Zoey,Josephine Langford,Drew Starkey,Romance,0,168000,7.045,1
X,Mia Goth,Jenna Ortega,Terror,1000000,15113105,6.8,1
Fall,Grace Caroline Currey,Virginia Gardner,Suspense,3000000,17363261,7.167,1
Horizon: An American Saga - Capítulo 1,Kevin Costner,Sienna Miller,Western,50000000,38235702,7.0,0
El peor trabajo de mi vida 2,Kev Adams,Daniel Prévost,Comedia,0,0,5.4,0
Flamin'Hot: La historia de los Cheetos picantes,Jesse Garcia,Annie Gonzalez,Drama,0,0,8.0,0
Apartment 7A,Julia Garner,Dianne Wiest,Terror,0,0,6.1,0
Muere otro día,Pierce Brosnan,Halle Berry,Aventura,142000000,431971116,6.0,1
Cuento de Navidad,Jim Carrey,Gary Oldman,Animación,200000000,325300000,6.9,1
Padre no hay más que uno 4: Campanas de boda,Santiago Segura,Toni Acosta,Familia,0,20271,7.023,1
Fresh,Daisy Edgar-Jones,Sebastian Stan,Terror,0,0,6.977,0
Capitán América: Civil War,Chris Evans,Robert Downey Jr.,Aventura,250000000,1155046416,7.4,1
Un Delicioso Vuelo,Son Woo-hyuk,Jeong Yoo-jin,Romance,0,0,4.2,0
Kung Fu Games,Mark Strange,Caitlin Dechelle,Acción,0,0,6.0,0
"El bueno, el feo y el malo",Clint Eastwood,Eli Wallach,Western,1200000,38900000,8.463,1
El truco final (El prestigio),Hugh Jackman,Christian Bale,Drama,40000000,109676311,8.203,1
Tarot,Harriet Slater,Adain Bradley,Terror,8000000,48027934,6.581,1
Babylon,Brad Pitt,Margot Robbie,Drama,78000000,63363579,7.4,0
Aire: Just Breathe,Paz Vega,Jalsen Santana,Ciencia ficción,0,0,6.0,0
"Señora Doubtfire, papá de por vida",Robin Williams,Sally Field,Comedia,25000000,441286195,7.196,1
La zona de interés,Christian Friedel,Sandra Hüller,Drama,15000000,48975567,7.097,1
Terrifier 4,David Howard Thornton,Lauren LaVera,Terror,0,0,0.0,0
Liga de la Justicia,Ben Affleck,Henry Cavill,Acción,300000000,661326987,6.082,1
Cars 3,Owen Wilson,Cristela Alonzo,Familia,175000000,383925276,6.9,1
A través de mi ventana 3: A través de tu mirada,Clara Galle,Julio Peña,Romance,0,0,6.908,0
John Wick (Otro día para matar),Keanu Reeves,Michael Nyqvist,Acción,20000000,88761661,7.439,1
Shrek: Thriller Night,Michael Gough,Dean Edwards,Animación,0,0,6.896,0
സൂക്ഷ്മദര്‍ശിനി,Nazriya Nazim Fahadh,Basil Joseph,Misterio,0,0,7.5,0
Niños grandes 2,Adam Sandler,Kevin James,Comedia,80000000,247022278,6.142,1
El piloto,Gerard Butler,Mike Colter,Acción,25000000,51000000,6.956,1
El hombre de acero,Henry Cavill,Amy Adams,Acción,225000000,668045518,6.6,1
揺れる電車の中で　女教師の淫らなアルバイト,めぐり,Jiro Tanaka,Drama,0,0,5.0,0
Kung Fu Panda,Jack Black,Angelina Jolie,Acción,130000000,632091832,7.3,1
Hotel Transilvania,Adam Sandler,Andy Samberg,Animación,85000000,358375603,6.961,1
Háblame,Sophie Wilde,Alexandra Jensen,Terror,4500000,92000000,7.153,1
Deadpool 2,Ryan Reynolds,Josh Brolin,Acción,110000000,785896632,7.5,1
La Cenicienta,Ilene Woods,Eleanor Audley,Familia,2900000,263600000,7.041,1
Sin rastro (Boneyard),Mel Gibson,Nora Zehetner,Acción,0,0,5.4,0
¿Conoces a Joe Black?,Brad Pitt,Anthony Hopkins,Fantasía,90000000,142940100,7.343,1
Così fan tutte,Claudia Koll,Paolo Lanza,Comedia,0,0,4.933,0
After: En mil pedazos,Josephine Langford,Hero Fiennes Tiffin,Romance,14000000,48000000,7.2,1
La ciudad de las estrellas (La La Land),Ryan Gosling,Emma Stone,Comedia,30000000,447407695,7.9,1
Un lugar tranquilo,Emily Blunt,John Krasinski,Terror,17000000,340955294,7.4,1
Fuerza Bruta: Sin salida,마동석,이준혁,Acción,0,83410298,7.208,1
El castillo ambulante,倍賞千恵子,木村拓哉,Fantasía,24000000,236049757,8.402,1
Dungeons & Dragons: Honor entre ladrones,Chris Pine,Michelle Rodríguez,Aventura,151000000,208200000,7.354,1
Rey de asesinos,Alain Moussi,Frank Grillo,Acción,0,0,6.5,0
Sin tiempo para morir,Daniel Craig,Léa Seydoux,Acción,250000000,774153024,7.4,1
Sex Doll,Hafsia Herzi,Ash Stymest,Drama,0,0,5.8,0
